clade_name	UCI_9	UCI_8	UCI_86	UCI_85	UCI_84	UCI_83	UCI_82	UCI_81	UCI_80	UCI_7	UCI_79	UCI_78	UCI_77	UCI_76	UCI_75	UCI_74	UCI_73	UCI_72	UCI_71	UCI_70	UCI_6	UCI_69	UCI_68	UCI_67	UCI_66	UCI_65	UCI_64	UCI_63	UCI_62	UCI_61	UCI_60	UCI_5	UCI_59	UCI_58	UCI_57	UCI_56	UCI_55	UCI_54	UCI_53	UCI_52	UCI_51	UCI_50	UCI_4	UCI_49	UCI_48	UCI_47	UCI_46	UCI_45	UCI_44	UCI_43	UCI_42	UCI_41	UCI_40	UCI_3	UCI_39	UCI_38	UCI_37	UCI_36	UCI_35	UCI_34	UCI_33	UCI_32	UCI_31	UCI_30	UCI_2	UCI_29	UCI_28	UCI_27	UCI_26	UCI_25	UCI_24	UCI_23	UCI_22	UCI_21	UCI_20	UCI_1	UCI_19	UCI_18	UCI_17	UCI_16	UCI_15	UCI_14	UCI_13	UCI_12	UCI_11	UCI_10	MLVS_9	MLVS_8	MLVS_7	MLVS_6	MLVS_5	MLVS_4	MLVS_3	MLVS_36	MLVS_35	MLVS_34	MLVS_33	MLVS_32	MLVS_31	MLVS_30	MLVS_2	MLVS_29	MLVS_28	MLVS_27	MLVS_26	MLVS_25	MLVS_24	MLVS_23	MLVS_22	MLVS_21	MLVS_20	MLVS_1	MLVS_19	MLVS_18	MLVS_17	MLVS_16	MLVS_15	MLVS_14	MLVS_13	MLVS_12	MLVS_11	MLVS_10	Lewis_9	Lewis_99	Lewis_98	Lewis_97	Lewis_96	Lewis_95	Lewis_94	Lewis_93	Lewis_92	Lewis_91	Lewis_90	Lewis_8	Lewis_89	Lewis_88	Lewis_87	Lewis_86	Lewis_85	Lewis_84	Lewis_83	Lewis_82	Lewis_81	Lewis_80	Lewis_7	Lewis_79	Lewis_78	Lewis_77	Lewis_76	Lewis_75	Lewis_74	Lewis_73	Lewis_72	Lewis_71	Lewis_70	Lewis_6	Lewis_69	Lewis_68	Lewis_67	Lewis_66	Lewis_65	Lewis_64	Lewis_63	Lewis_62	Lewis_61	Lewis_60	Lewis_5	Lewis_59	Lewis_58	Lewis_57	Lewis_56	Lewis_55	Lewis_54	Lewis_53	Lewis_52	Lewis_51	Lewis_50	Lewis_4	Lewis_49	Lewis_48	Lewis_47	Lewis_46	Lewis_45	Lewis_44	Lewis_43	Lewis_42	Lewis_41	Lewis_40	Lewis_3	Lewis_39	Lewis_38	Lewis_37	Lewis_36	Lewis_35	Lewis_34	Lewis_33	Lewis_32	Lewis_31	Lewis_30	Lewis_2	Lewis_29	Lewis_27	Lewis_26	Lewis_25	Lewis_24	Lewis_23	Lewis_22	Lewis_21	Lewis_20	Lewis_1	Lewis_19	Lewis_18	Lewis_17	Lewis_16	Lewis_13	Lewis_12	Lewis_11	Lewis_116	Lewis_115	Lewis_114	Lewis_113	Lewis_112	Lewis_111	Lewis_110	Lewis_10	Lewis_109	Lewis_108	Lewis_107	Lewis_106	Lewis_105	Lewis_104	Lewis_103	Lewis_102	Lewis_101	Lewis_100	italy_8	italy_4	italy_3	italy_2	italy_1	HMP_8	HMP_7	HMP_5	HMP_4	HMP_3	HMP_2	HMP_27	HMP_26	HMP_24	HMP_22	HMP_21	HMP_20	HMP_1	HMP_18	HMP_16	HMP_14	HMP_12	HMP_10	hadza_9	hadza_8	hadza_6	hadza_3	hadza_2	hadza_25	hadza_24	hadza_23	hadza_22	hadza_20	hadza_19	hadza_18	hadza_16	hadza_13	hadza_12	hadza_10
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	0	0	0	0	0.04348	0.05917	0.04859	0	0	0	0	0	0.19716	0.05193	0.07096	0.08286	0.07513	0.03687	0	0.0461	0	0	0	0.02752	0.01267	0.00894	0.04448	0.06469	0.03275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30471	0.10106	0.03507	0	0	0	0	0.10397	0.17667	0.38555	0.15079	0.06832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16931	0	0.0085	0	0	0.26808	0.21973	0.03209	0	0	0.00278	0	0	0	0	0.04208	0.00159	0	0	0	0	0	0	0	0	0.00354	0	0	0	0.00535	0.0007	0	0.26743	0	0	0	0.00498	0	0	0	0	0	0.00992	0.02757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06982	0	0	0	0	0.00623	0.02779	0.01466	0.02001	0.01066	0	0	0	0.08671	0.0208	0.08187	0	0	0	0	0	0	0	0	0	0.01279	0.01113	0	0	0	0.00096	0	0	0	0.19419	0	0	0	0	0	0	0	0	0	0	0	0.00462	0	0	0	0	0	0	0.00468	0.00567	0	0	0	0	0.00388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308	0	0	0	0	0	0	0	0	0	0.00041	0	0.01416	0.00263	0.00249	0.00682	0	0	0	0.00028	0	0	0.00249	0.00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02458	0	0	0	0	0	0	0	0	0.00111	0	0.03022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0	0	0	0	0.00179	0	0.00023	0.00095	0	0	0	0	0.00679	0	0.00064	0.00072	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	0.00171	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308	0	0	0	0	0	0	0	0	0	0.00041	0	0.01416	0.00263	0.00249	0.00682	0	0	0	0.00028	0	0	0.00249	0.00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02458	0	0	0	0	0	0	0	0	0.00111	0	0.03022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0	0	0	0	0.00179	0	0.00023	0.00095	0	0	0	0	0.00679	0	0.00064	0.00072	0	0	0	0	0	0	0	0	0.00034	0	0	0	0	0.00171	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter	0	0	0	0	0.00585	0.03003	0.02801	0	0.08321	0	0	0	0.05699	0.0448	0.05319	0.03385	0.0816	0.03014	0	0.026	0.02919	0	0	0.00775	0.00837	0	0.04126	0.05132	0.0154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00908	0	0.00821	0	0	0	0	0.04142	0	0	0	0	0	0.00497	0	0	0	0	0	0	0	0	0.01818	0	0	0	0	0.03463	0.05899	0.13284	0.04861	0.04743	0.05563	0.05866	0	0	0.00295	0.00958	0.00683	0.00282	0	0	0.02235	0.02076	0.04062	0	0	0	0	0	0	0	0.00618	0.02736	0	0.00203	0.00625	0	0	0.18902	0.00641	0	0	0	0	0	0.00338	0	0.02459	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01351	0	0	0.00027	0.00248	0.0064	0.01982	0.007	0.00971	0.01559	0.00747	0.01598	0	0.03859	0.02293	0.0268	0.01619	0	0	0	0	0	0	0	0	0.00782	0.00839	0	0	0	0.00176	0.00293	0	0.00183	0.07547	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0.00876	0.01497	0	0	0.00076	0	0.00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0	0	0	0	0.00585	0.03003	0.02801	0	0.08321	0	0	0	0.05699	0.0448	0.05319	0.03385	0.0816	0.03014	0	0.026	0.02919	0	0	0.00775	0.00837	0	0.04126	0.05132	0.0154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00908	0	0.00821	0	0	0	0	0.04142	0	0	0	0	0	0.00497	0	0	0	0	0	0	0	0	0.01818	0	0	0	0	0.03463	0.05899	0.13284	0.04861	0.04743	0.05563	0.05866	0	0	0.00295	0.00958	0.00683	0.00282	0	0	0.02235	0.02076	0.04062	0	0	0	0	0	0	0	0.00618	0.02736	0	0.00203	0.00625	0	0	0.18902	0.00641	0	0	0	0	0	0.00338	0	0.02459	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01351	0	0	0.00027	0.00248	0.0064	0.01982	0.007	0.00971	0.01559	0.00747	0.01598	0	0.03859	0.02293	0.0268	0.01619	0	0	0	0	0	0	0	0	0.00782	0.00839	0	0	0	0.00176	0.00293	0	0.00183	0.07547	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0.00876	0.01497	0	0	0.00076	0	0.00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia	0	0.17477	0	0	0	0	0	0	0	0.15778	0	0	0	0	0	0	0	0	0	0	0.18837	0	0	0	0.10287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21916	0.48076	0	0.08619	0.74005	0	0	0	0	0	0	0	0	0	0	0.05093	0.53377	0	0.13725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12865	0	0	0	0	0.09271	0.0576	0	0	0	0	0	0	0	0	0	0.02315	0	0	0	0	0	0	0	0	0.03432	0	0.01275	0.0491	0	0	0.06961	0	0	0	0	0	0	0	0	0	0	0.03582	0	0	0	0	0.02124	0.03411	0	0	0	0	0	0	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0.00885	0	0	0	0	0	0	0	0.51314	0	0.56503	0.00655	0	0	0	0	0	0	0	0	0	0	0.01054	0	0.01215	0.00255	0.00366	0.00714	0.00896	0.0066	0.00654	0.00666	0.0051	0.06509	0.00183	0.01939	0.00525	0.0048	0.004	0.00675	0.01416	0.00323	0.00105	0.01181	0.06951	0.02056	0	0	0	0	0	0	0.02169	0	0.05928	0	0	0	0	0	0	0.02211	0.02259	0.04279	0.04613	0.02482	0	0	0	0.02407	0	0	0	0.07994	0	0.39691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01517	0.0868	0.0088	0.00537	0	0	0	0.02731	0.1835	0.0181	0.03492	0	0.01435	0	0	0.05265
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0	0.17477	0	0	0	0	0	0	0	0.15778	0	0	0	0	0	0	0	0	0	0	0.18837	0	0	0	0.10287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21916	0.48076	0	0.08619	0.74005	0	0	0	0	0	0	0	0	0	0	0.05093	0.53377	0	0.13725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12865	0	0	0	0	0.09271	0.0576	0	0	0	0	0	0	0	0	0	0.02315	0	0	0	0	0	0	0	0	0.03432	0	0.01275	0.0491	0	0	0.06961	0	0	0	0	0	0	0	0	0	0	0.03582	0	0	0	0	0.02124	0.03411	0	0	0	0	0	0	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0.00885	0	0	0	0	0	0	0	0.51314	0	0.56503	0.00655	0	0	0	0	0	0	0	0	0	0	0.01054	0	0.01215	0.00255	0.00366	0.00714	0.00896	0.0066	0.00654	0.00666	0.0051	0.06509	0.00183	0.01939	0.00525	0.0048	0.004	0.00675	0.01416	0.00323	0.00105	0.01181	0.06951	0.02056	0	0	0	0	0	0	0.02169	0	0.05928	0	0	0	0	0	0	0.02211	0.02259	0.04279	0.04613	0.02482	0	0	0	0.02407	0	0	0	0.07994	0	0.39691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01517	0.0868	0.0088	0.00537	0	0	0	0.02731	0.1835	0.0181	0.03492	0	0.01435	0	0	0.05265
k__Bacteria|p__Bacteroidetes	0.86316	6.91371	0.90186	8.06661	0.68719	0.30384	0.79158	1.9459	0	13.14947	0.24541	1.79448	16.92615	4.17414	4.58411	5.36563	9.52859	0.10031	4.10455	0.31615	2.36858	2.11451	2.2868	0.42603	13.0922	14.28396	10.12981	8.97208	27.58969	0.77621	1.05689	0.02451	0.49489	0.33977	1.66533	0.22959	0.08701	7.38616	0.25452	0.17301	0.05192	2.20557	12.45641	0	0.23018	0	0	0	0.0176	1.70392	0.1631	0.01099	0.88014	0	4.76168	0.40655	0	4.84725	0	3.19357	1.9336	12.30964	1.77468	1.72311	0.40698	1.96211	6.7984	7.60998	3.97449	9.47666	23.81775	6.86711	25.67364	6.85718	1.61347	1.24259	1.43995	4.82693	0	1.20499	1.81658	4.04084	0.78502	1.40273	0	0.11422	6.77935	5.00117	4.65683	6.98718	10.32045	5.87654	3.5984	8.31186	15.32943	10.55673	7.21486	10.34822	3.84097	11.13974	12.14459	7.8272	5.89282	5.9263	7.31154	16.87314	4.55287	7.56261	11.63976	12.09224	5.49567	3.82027	10.74803	10.91067	10.91392	0.01782	9.87348	10.36663	4.56188	13.25986	7.4745	12.87708	3.76341	2.25869	6.5612	0.31955	0.91215	1.83629	4.13615	0.00629	0.16466	0.60455	4.90576	7.69075	0	0.21915	2.93743	2.2357	0.01916	0.84735	0.00485	7.21663	1.49328	0.60382	0.50983	0.94732	3.16676	3.95537	2.57892	33.23413	5.7601	0	0	11.36683	0.67056	2.3364	8.42357	23.3358	0.36394	0.72579	0.28013	5.22862	9.80965	4.82224	3.00748	2.30571	1.60993	29.06176	2.49595	3.20027	6.9476	0	2.02396	0	1.35513	13.90481	0	2.84775	3.9821	4.45373	15.89308	2.12793	6.09618	0.5199	0.64952	1.60262	0.09358	0.20335	13.24515	0.67453	3.78344	0.2912	2.69333	2.1246	0.25055	0.96607	0.17093	6.22722	1.52496	1.08767	0.61885	3.64904	4.32797	3.38366	5.28706	0.13703	0.10896	9.72987	1.91453	6.0271	19.85635	2.91002	1.09919	0.84536	3.84551	21.61836	2.92319	8.03353	6.79884	3.38488	0.96711	11.75539	9.01783	5.53475	11.19616	0	11.99547	27.0271	0.02611	11.69275	2.59902	0.48603	2.1679	4.55114	17.7419	0.06964	4.08995	4.75811	1.07415	10.29947	6.50478	6.76248	6.12345	69.50387	12.08207	34.63723	44.02417	9.76411	43.98218	11.04644	28.57731	29.52136	4.92896	6.83593	68.16057	14.17689	34.26516	5.43838	10.10388	2.6061	15.16405	1.51691	5.39579	0.49731	1.92847	0.54662	2.28504	2.15997	4.03139	12.73503	4.19207	14.50229	11.04602	2.28514
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26437	0	0.00172	0	0	0	0	0.22928	0	0	0	0.01331	0	0.00602	0	0.03075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26437	0	0.00172	0	0	0	0	0.22928	0	0	0	0.01331	0	0.00602	0	0.03075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26437	0	0.00172	0	0	0	0	0.22928	0	0	0	0.01331	0	0.00602	0	0.03075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26437	0	0.00172	0	0	0	0	0.22928	0	0	0	0.01331	0	0.00602	0	0.03075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_oral_taxon_274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26437	0	0.00172	0	0	0	0	0.22928	0	0	0	0.01331	0	0.00602	0	0.03075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.86316	6.91371	0.90186	8.06661	0.68719	0.30384	0.79158	1.9459	0	13.14947	0.24541	1.79448	16.92615	4.17414	4.58411	5.36563	9.52859	0.10031	4.10455	0.31615	2.36858	2.11451	2.2868	0.42603	13.0922	14.28396	10.12981	8.97208	27.58969	0.77621	1.05689	0.02451	0.49489	0.33977	1.66533	0.22959	0.08701	7.38616	0.25452	0.17301	0.05192	2.20557	12.45641	0	0.23018	0	0	0	0.0176	1.70392	0.1631	0.01099	0.88014	0	4.76168	0.40655	0	4.84725	0	3.19357	1.9336	12.30964	1.77468	1.72311	0.40698	1.96211	6.7984	7.60998	3.97449	9.47666	23.81775	6.86711	25.67364	6.85718	1.61347	1.24259	1.43995	4.82693	0	1.20499	1.81658	4.04084	0.78502	1.40273	0	0.11422	6.77935	5.00117	4.65683	6.98718	10.32045	5.87654	3.5984	8.31186	15.32943	10.55673	7.21486	10.34822	3.84097	11.13974	12.14459	7.8272	5.89282	5.9263	7.31154	16.87314	4.55287	7.56261	11.63976	12.09224	5.49567	3.82027	10.74803	10.91067	10.91392	0.01782	9.87348	10.36663	4.56188	13.25986	7.4745	12.87708	3.76341	2.25869	6.5612	0.31955	0.91215	1.83629	4.13615	0.00629	0.16466	0.60455	4.90576	7.69075	0	0.21915	2.93743	2.2357	0.01916	0.84735	0.00485	7.21663	1.49328	0.60382	0.50983	0.94732	3.16676	3.95537	2.57892	33.23413	5.7601	0	0	11.36683	0.67056	2.3364	8.42357	23.3358	0.36394	0.72579	0.28013	5.22862	9.80965	4.82224	3.00748	2.30571	1.60993	29.06176	2.49595	3.20027	6.9476	0	2.02396	0	1.35513	13.90481	0	2.84775	3.9821	4.45373	15.89308	2.12793	6.09618	0.5199	0.64952	1.60262	0.09358	0.20335	13.24515	0.67453	3.78344	0.2912	2.69333	2.1246	0.25055	0.96607	0.17093	6.22722	1.52496	1.08767	0.61885	3.64904	4.32797	3.38366	5.28706	0.13703	0.10896	9.72987	1.91453	6.0271	19.85635	2.91002	1.09919	0.84536	3.84551	21.61836	2.92319	8.03353	6.79884	3.38488	0.96711	11.75539	9.01783	5.53475	11.19616	0	11.99547	27.0271	0.02611	11.69275	2.59902	0.48603	2.1679	4.55114	17.7419	0.06964	4.08995	4.75811	1.07415	10.29947	6.50478	6.76248	5.05882	69.50387	11.78111	34.63723	44.02417	9.25728	43.98218	9.86301	28.57731	29.52136	4.65395	6.71517	68.16057	13.85563	34.26516	4.96346	10.10388	2.6061	15.16405	1.51691	5.39579	0.49731	1.92847	0.54662	2.28504	2.15997	4.03139	12.73503	4.19207	14.50229	11.04602	2.28514
